,price,height_painting_cm,width_painting_cm,condition,technique,signed,framed,height_frame_cm,width_frame_cm,period,style,subject,name,file_path,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9,encoded_10,encoded_11,encoded_12,encoded_13,encoded_14,encoded_15,encoded_16,encoded_17,encoded_18,encoded_19,encoded_20,encoded_21,encoded_22,encoded_23,encoded_24,encoded_25,encoded_26,encoded_27,encoded_28,encoded_29,encoded_30,encoded_31,encoded_32,encoded_33,encoded_34,encoded_35,encoded_36,encoded_37,encoded_38,encoded_39,encoded_40,encoded_41,encoded_42,encoded_43,encoded_44,encoded_45,encoded_46,encoded_47,encoded_48,encoded_49
11,295.0,30.0,40.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,35.0,45.0,1945 t/m 1999,Impressionistisch,Bloemen en Planten,Daniel Wilhelm Bekking - Magnolia,..\data\0011.png,-1.244450569152832,-0.28629419207572937,5.053496837615967,-1.3950830698013306,2.333645820617676,-2.7985849380493164,0.6685750484466553,1.926774263381958,1.6280491352081299,-2.981778621673584,0.6959753036499023,-3.0042736530303955,-3.3692879676818848,-2.461488962173462,-0.55638188123703,3.417194128036499,2.5972378253936768,-2.9914002418518066,-1.6433454751968384,-1.435185194015503,-1.9198054075241089,-0.5876419544219971,1.9228171110153198,-0.6852306723594666,-2.4528300762176514,-0.4347110688686371,-2.4121572971343994,0.3128492534160614,-0.05940663442015648,-1.436503291130066,-1.8647878170013428,-0.6248777508735657,-1.46603524684906,-0.5883868932723999,-0.9713926911354065,-2.373800754547119,1.1516156196594238,-0.2331247329711914,0.719123899936676,2.241133451461792,0.248880997300148,2.792778253555298,-0.08765211701393127,-2.340972900390625,-1.4955239295959473,0.39848747849464417,-0.8765788674354553,-0.7649316191673279,-2.023449420928955,-2.049959659576416
12,400.0,50.0,50.0,Nieuwstaat,Olieverf,Handgesigneerd,Ingelijst,53.0,53.0,2000 t/m Heden,Impressionistisch,Naakt,Floor de Bruyn Kops - Zittend naakt,..\data\0012.png,2.496415138244629,-2.371107578277588,0.5172590613365173,-1.6841682195663452,5.075631618499756,-1.552144169807434,2.373055934906006,1.259195327758789,1.2831205129623413,-3.1645469665527344,3.4634008407592773,-1.4995226860046387,-0.6979206800460815,-3.218369960784912,-2.2927119731903076,-0.9395434856414795,1.3258453607559204,-4.454538822174072,-0.7732500433921814,-2.420053005218506,-4.53417444229126,-2.2941770553588867,1.7998335361480713,-0.30091986060142517,-1.4418150186538696,1.6858278512954712,-0.3775240182876587,1.9542964696884155,1.8512543439865112,-3.1884214878082275,-1.007778525352478,-1.1719944477081299,-0.31317102909088135,0.589524507522583,3.0919783115386963,1.6514860391616821,-1.6612392663955688,-4.453037738800049,-1.4756423234939575,2.4602596759796143,-0.5602843761444092,-0.6596158146858215,-0.4901287853717804,-2.0116302967071533,-2.3455424308776855,3.004243850708008,-1.7557061910629272,1.373605489730835,-4.583772659301758,-0.015575774013996124
13,2500.0,31.0,70.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,60.0,98.0,1900 t/m 1944,Expressionistisch,Landschap,"Henri Victor Le Fauconnier - Olieverf op paneel, Expressief figuratief landschap - Ingelijst",..\data\0013.png,-2.797654628753662,-3.9137465953826904,0.2943369150161743,-0.8945509195327759,-1.4641178846359253,-0.6647135615348816,1.8516088724136353,-0.09090377390384674,-1.2047070264816284,-1.0017850399017334,0.6617162227630615,-0.47676050662994385,-1.928191065788269,-1.6615722179412842,2.790745258331299,4.425182819366455,0.29107218980789185,-2.4398193359375,-2.2223751544952393,-1.7252757549285889,0.3093261122703552,0.6936416625976562,3.654933214187622,-2.10506010055542,2.2794642448425293,3.5727028846740723,-2.1567976474761963,-4.311596870422363,0.12425795197486877,2.133389949798584,-4.9488019943237305,1.187943935394287,-0.1962401121854782,-0.2794194221496582,0.33716198801994324,2.4130265712738037,1.1058367490768433,-2.501155138015747,-0.2724527418613434,2.1930460929870605,-0.7787649631500244,-1.8822240829467773,-1.6983768939971924,1.1999258995056152,0.16797760128974915,0.9804112315177917,1.2959446907043457,-2.973611831665039,-4.297713279724121,-0.3494504392147064
14,150.0,30.0,40.0,Goed,Olieverf,Handgesigneerd,Ingelijst,40.0,50.0,1900 t/m 1944,Impressionistisch,Stilleven,Jos van den Berg - bloemenstilleven - mooi ingelijst olieverfschilderij,..\data\0014.png,-2.239701509475708,1.9952614307403564,-0.9732151627540588,3.2704105377197266,0.512966513633728,-1.2462307214736938,3.283689022064209,0.645927369594574,-1.461292028427124,-2.757936716079712,0.971066415309906,-4.618826866149902,-4.233282089233398,-0.3534168601036072,-1.7881730794906616,5.129134178161621,-4.642833709716797,-3.332037925720215,1.0154613256454468,-1.8379379510879517,-2.1549746990203857,1.446676254272461,-2.4366815090179443,-2.5734457969665527,-1.9349993467330933,-1.0221118927001953,-5.9870219230651855,-1.5418668985366821,2.8027400970458984,3.224177598953247,-3.7238898277282715,1.0458263158798218,0.7576203346252441,-1.0390105247497559,-1.984729528427124,-0.4472672939300537,2.2083547115325928,-1.5034940242767334,-1.1217408180236816,-0.4306967854499817,-3.356595754623413,2.4217889308929443,-3.404611825942993,2.7479817867279053,-0.8011170625686646,-1.1377828121185303,-0.4859030246734619,0.36915323138237,-1.582550287246704,-0.0007077381014823914
15,200.0,25.0,26.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,31.0,32.0,1945 t/m 1999,Realistisch,Bloemen en Planten,Cor Noltee - AMARYLUS IN FLES MET APPEL,..\data\0015.png,-1.5302814245224,-3.2190845012664795,3.1771533489227295,0.4191000163555145,0.8540826439857483,-0.5507479310035706,2.369276523590088,-0.7273781299591064,-0.2563025951385498,-3.1907131671905518,0.7030490040779114,-3.2614805698394775,-2.24686598777771,-2.5441324710845947,-0.3906671404838562,2.83917236328125,1.3342266082763672,-1.2495222091674805,-0.7659509181976318,-1.4571763277053833,-0.3336782455444336,1.2811521291732788,-0.22337909042835236,-2.8445827960968018,-2.334056854248047,-1.179976224899292,-1.6671698093414307,-1.0543254613876343,2.189694881439209,0.7762382626533508,-3.297867774963379,0.4535538852214813,0.3475115895271301,-0.9429106116294861,1.1855449676513672,1.0329883098602295,1.0860819816589355,-3.333061933517456,-2.046832323074341,1.7160686254501343,-0.8012319803237915,-0.49576663970947266,-0.5947815179824829,-2.0028798580169678,1.0225296020507812,0.9281947016716003,-0.9761388301849365,-0.01646456867456436,-3.015557289123535,-3.1361613273620605
16,150.0,24.0,44.0,Goed,Olieverf,Handgesigneerd,Ingelijst,34.0,54.0,1900 t/m 1944,Realistisch,Landschap,Henk Welther - Waterlelies.,..\data\0016.png,-2.138131856918335,0.2730880677700043,1.45609712600708,0.24441248178482056,2.2339060306549072,-1.4959973096847534,4.7400641441345215,-0.6691023111343384,-1.0977195501327515,-4.74045991897583,1.9804307222366333,-3.693472385406494,-1.1216050386428833,-1.1873149871826172,-0.5665640830993652,6.9601030349731445,1.66364324092865,-6.31475305557251,-1.3867465257644653,-0.5066477060317993,2.2703654766082764,2.3257880210876465,0.7888932228088379,-2.519326686859131,-0.7861606478691101,2.5243353843688965,-2.0042691230773926,-1.5439810752868652,0.16293120384216309,2.8922109603881836,-6.638387680053711,2.9273126125335693,0.6452502608299255,-1.2778055667877197,-0.2888023257255554,1.3858559131622314,-1.0901554822921753,-1.7517443895339966,1.3600093126296997,-2.224897623062134,-1.6773771047592163,-1.0647473335266113,-2.6473443508148193,0.7585936784744263,-0.7552761435508728,-0.659320592880249,1.6287034749984741,-2.854619264602661,-1.7632837295532227,-0.6343641877174377
17,250.0,29.0,39.0,Goed,Olieverf,Handgesigneerd,Ingelijst,43.0,53.0,1900 t/m 1944,Impressionistisch,Landschap,"Maria Henry Mackenzie - Olieverf op board, Polder Aalsmeer - Ingelijst",..\data\0017.png,-0.4958694577217102,-0.43621954321861267,0.6004500985145569,-3.5997188091278076,0.4852503836154938,0.8525823354721069,1.1860417127609253,0.6721915006637573,1.4956542253494263,-3.513336658477783,1.8241698741912842,-0.25360172986984253,-2.112053871154785,-2.201478958129883,1.2827602624893188,2.1900887489318848,0.9998170733451843,-2.2755308151245117,-0.14686301350593567,-0.24535541236400604,0.279316782951355,-0.9410896301269531,1.0459377765655518,-3.5805859565734863,-1.5468624830245972,0.515548050403595,-1.3045381307601929,0.1210966557264328,-0.5034430027008057,1.998349666595459,-0.1459813266992569,-0.3244739770889282,-0.7106608748435974,-1.7392425537109375,0.0886295735836029,1.0551618337631226,3.219973087310791,-1.4583345651626587,0.4762675166130066,4.1295881271362305,-2.592125177383423,0.47385144233703613,-1.1819058656692505,-3.5070536136627197,-3.7926454544067383,-0.4460830092430115,1.4939464330673218,1.7663438320159912,-5.160704135894775,0.22184765338897705
18,150.0,60.0,80.0,Redelijk,Olieverf,Handgesigneerd,Ingelijst,76.0,96.0,1945 t/m 1999,Impressionistisch,Zeegezicht,Jos van Dijk - C4656 - Vissersboten aan het strand,..\data\0018.png,-0.8682409524917603,-3.0112390518188477,1.5099313259124756,-1.3679488897323608,2.0431954860687256,2.0502026081085205,1.7280858755111694,1.8342622518539429,1.1159592866897583,-5.34691047668457,1.7433208227157593,-0.856299102306366,-2.0105373859405518,-0.09231896698474884,0.47394582629203796,-0.3918639123439789,1.1357473134994507,-2.673349380493164,0.8486641049385071,-3.4446656703948975,-3.510913848876953,-2.8761420249938965,-0.27479153871536255,-0.7283627390861511,-2.4409024715423584,-0.3025508522987366,2.318774938583374,3.376668930053711,-0.10429589450359344,-2.0297484397888184,-2.7141799926757812,-0.5638409852981567,-0.5988031625747681,0.6056095957756042,-2.533975601196289,1.6313930749893188,2.803438901901245,-2.5934863090515137,-0.7559787631034851,-0.3515366017818451,0.12354855239391327,1.9115266799926758,-4.202369213104248,-1.8640412092208862,-3.80336332321167,2.0193779468536377,0.5526639819145203,0.3486219644546509,-4.588840961456299,0.4818904399871826
19,200.0,40.0,30.0,Redelijk,Olieverf,Handgesigneerd,Ingelijst,48.0,38.0,1945 t/m 1999,Impressionistisch,Landschap,Henk Bellaard - A4106 - Boerderij met waterput,..\data\0019.png,0.3667280673980713,-2.5265626907348633,1.1809266805648804,0.6523860692977905,0.7499422430992126,-3.058356761932373,3.0277934074401855,-1.6440526247024536,-0.8811731338500977,-2.9909942150115967,2.3955705165863037,-2.3847451210021973,-1.7492400407791138,-6.264620780944824,0.07896360009908676,2.2564449310302734,1.113476276397705,-7.39607572555542,-1.4987702369689941,-1.0778335332870483,-1.3326925039291382,-0.309522807598114,-1.2747193574905396,0.6952743530273438,-2.229703187942505,-0.17651019990444183,-3.193732261657715,-2.1652796268463135,-1.884700059890747,1.4244177341461182,-0.43109822273254395,-1.2247878313064575,-0.5768086910247803,-0.9499874114990234,0.916279137134552,1.2259262800216675,-0.6360911130905151,-2.061065912246704,-3.3774380683898926,-1.5316259860992432,-2.2607927322387695,-0.23301146924495697,0.9877746105194092,1.6477816104888916,-4.208477020263672,-0.9865872263908386,0.8479737043380737,-0.12368633598089218,-1.8339850902557373,-0.6148146986961365
20,140.0,60.0,120.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,74.0,134.0,1945 t/m 1999,Klassiek,Stadsgezicht,Caroline Burnett - Zicht op Parijs,..\data\0020.png,-0.8516028523445129,-1.9862021207809448,-0.9543501734733582,-0.22349047660827637,0.5719001293182373,-2.9385383129119873,0.874778151512146,-0.3512049913406372,-3.0662894248962402,-0.6380482316017151,0.4223352074623108,2.098003625869751,-2.6345348358154297,-4.944109916687012,1.3371624946594238,3.9327001571655273,0.4308808147907257,-3.920377016067505,0.17650169134140015,0.17582906782627106,-2.739610433578491,-0.14009647071361542,-2.454970598220825,0.4946969449520111,-0.05159212648868561,-1.8368219137191772,-2.6274659633636475,-4.1919169425964355,0.18850086629390717,0.7871859073638916,0.4737657904624939,-0.7170507907867432,-1.129084825515747,-2.621049165725708,-3.2858471870422363,1.0018820762634277,-1.5615755319595337,-5.187672138214111,-2.663112163543701,-1.6114435195922852,-0.3764447867870331,2.5428621768951416,-1.0033162832260132,-0.3102515637874603,-3.460469961166382,-3.65681791305542,3.03102445602417,-1.3493608236312866,-1.7679898738861084,-1.033708095550537
21,250.0,50.0,60.0,Redelijk,Olieverf,Handgesigneerd,Ingelijst,65.0,75.0,1945 t/m 1999,Realistisch,Stilleven,Henk Bos - C1016 - Stilleven met witte kan en wijnglas,..\data\0021.png,-2.1637492179870605,0.4144289791584015,-0.40313032269477844,-0.6034173965454102,2.371943235397339,-2.9313859939575195,0.541956901550293,1.4687811136245728,0.3844415843486786,-3.2186365127563477,2.0193498134613037,-0.5777686834335327,-3.97109055519104,-0.1250498741865158,2.4659054279327393,6.762136459350586,0.48054948449134827,-5.297606945037842,-0.3701746165752411,-1.6710174083709717,0.8062394261360168,2.0209808349609375,-1.260356068611145,-3.2823891639709473,-0.1018078625202179,-1.189423680305481,0.2808566689491272,-1.7005412578582764,-0.497659295797348,2.8617353439331055,-3.063098192214966,1.787259817123413,-2.274786949157715,-1.2145962715148926,-0.18782469630241394,0.9702289700508118,1.2783442735671997,-2.202962875366211,1.2052056789398193,0.522549569606781,2.0415749549865723,-1.660823106765747,0.11502749472856522,-0.04344344511628151,-2.3904051780700684,-1.3945751190185547,1.2392652034759521,-1.1444475650787354,-2.113175868988037,-2.7933990955352783
